grid_lat,grid_lon,total_violations,unique_days_active,avg_base_impact,max_base_impact,recurrence_rate,historical_risk_score
12.828,77.683,2,2,15.0,15.0,0.013245033112582781,2.406338981120955
12.829,77.682,1,1,15.0,15.0,0.006622516556291391,0.2721133606191446
12.83,77.681,2,2,15.0,15.0,0.013245033112582781,2.406338981120955
12.83,77.682,1,1,15.0,15.0,0.006622516556291391,0.2721133606191446
12.831,77.681,3,3,15.0,15.0,0.019867549668874173,5.112342034233292
12.832,77.68,1,1,15.0,15.0,0.006622516556291391,0.2721133606191446
12.833,77.68,1,1,15.0,15.0,0.006622516556291391,0.2721133606191446
12.833,77.681,1,1,15.0,15.0,0.006622516556291391,0.2721133606191446
12.835,77.679,13,12,16.53846153846154,20.0,0.07947019867549669,25.188744190991496
12.835,77.68,2,2,10.0,10.0,0.013245033112582781,1.520292689605736
12.835,77.681,1,1,20.0,20.0,0.006622516556291391,0.5361509374774053
12.836,77.679,26,21,15.0,35.0,0.1390728476821192,35.12284211112843
12.836,77.68,1,1,15.0,15.0,0.006622516556291391,0.2721133606191446
12.837,77.663,1,1,20.0,20.0,0.006622516556291391,0.5361509374774053
12.837,77.678,1,1,15.0,15.0,0.006622516556291391,0.2721133606191446
12.838,77.677,1,1,15.0,15.0,0.006622516556291391,0.2721133606191446
12.839,77.651,1,1,20.0,20.0,0.006622516556291391,0.5361509374774053
12.839,77.657,1,1,20.0,20.0,0.006622516556291391,0.5361509374774053
12.839,77.678,23,4,12.173913043478262,20.0,0.026490066225165563,18.383434328036508
12.84,77.644,2,1,15.0,15.0,0.006622516556291391,1.0418218568286584
12.84,77.65,1,1,20.0,20.0,0.006622516556291391,0.5361509374774053
12.84,77.651,1,1,25.0,25.0,0.006622516556291391,0.7925782932053322
12.84,77.652,8,3,13.75,20.0,0.019867549668874173,9.737888906754243
12.84,77.653,3,2,11.666666666666666,15.0,0.013245033112582781,2.818329864827709
12.84,77.654,5,2,13.0,15.0,0.013245033112582781,4.955417095415578
12.84,77.663,7,6,13.571428571428571,15.0,0.039735099337748346,13.339311537641462
12.84,77.664,1,1,10.0,10.0,0.006622516556291391,0.0
12.84,77.676,1,1,15.0,15.0,0.006622516556291391,0.2721133606191446
12.84,77.677,78,25,15.256410256410257,25.0,0.16556291390728478,46.48224818460399
12.84,77.678,3,1,11.666666666666666,15.0,0.006622516556291391,1.2842731904094056
12.841,77.644,28,15,16.25,25.0,0.09933774834437085,33.53280826035667
12.841,77.645,2,2,17.5,20.0,0.013245033112582781,2.818329864827709
12.841,77.646,4,2,16.25,25.0,0.013245033112582781,4.955417095415578
12.841,77.647,1,1,20.0,20.0,0.006622516556291391,0.5361509374774053
12.841,77.648,15,5,15.666666666666666,20.0,0.033112582781456956,18.76035455778339
12.841,77.649,12,6,14.166666666666666,20.0,0.039735099337748346,17.65432771258384
12.841,77.65,36,21,16.805555555555557,20.0,0.1390728476821192,38.97210795748395
12.841,77.651,28,19,17.5,35.0,0.12582781456953643,36.24387146617691
12.841,77.652,6,5,16.666666666666668,20.0,0.033112582781456956,12.430623200647101
12.841,77.663,4,3,12.5,20.0,0.019867549668874173,5.567164050691393
12.841,77.676,34,15,15.147058823529411,20.0,0.09933774834437085,34.612460209626676
12.841,77.677,77,15,12.532467532467532,20.0,0.09933774834437085,40.119786542167255
12.842,77.644,187,64,15.962566844919786,35.0,0.423841059602649,62.99033997048898
12.842,77.645,181,60,16.96132596685083,35.0,0.3973509933774834,62.66619492893876
12.842,77.646,391,74,13.29923273657289,35.0,0.4900662251655629,69.21713356240025
12.842,77.647,211,61,15.545023696682465,25.0,0.40397350993377484,63.40138954013261
